"";"AT";"BE";"CH";"CZ";"DE";"DK";"EE";"ES";"FI";"FR";"GB";"GR";"HU";"IE";"IT";"LU";"LV";"NL";"NO";"PL";"PT";"SE";"SI";"SK";"TR"
"1";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
"2";100,865559318015;96,40835989151;93,2877746486242;94,8914384424165;104,849558508967;100,98057126046;112,065568512452;90,2929891576301;94,1457168418968;98,0536890475524;104,079229335813;68,21203447054;91,3334425902688;95,1272191192396;91,3368631235253;87,4139611904273;112,863914119037;98,7352122032859;108,556528953372;104,360259608069;95,4944565506374;101,50829124568;81,410983147749;100,908142308813;102,127931026246
"3";87,3601138269789;99,3213962972629;95,7807975271028;81,0753990218857;105,225155358211;108,387644754667;109,22615638388;71,4029496134133;80,6257885117033;92,6694793364657;104,999276843177;41,6177037543567;80,3540992313697;108,762539198999;77,0968778790718;72,4970411245125;106,379919878895;96,6323427958198;112,475184940098;97,413081036187;79,1068983767206;100,613824111011;63,6533539870689;87,077684329291;107,186644187407
"4";98,4640855655255;115,144816203765;117,896506376277;83,1266781543608;124,652534898574;130,139813850421;140,199660931522;81,6239656669886;93,8172342581094;109,975942330435;118,336666154081;58,4232374448207;82,9760914513912;138,071029453978;88,4237552865705;70,2815762155636;119,733514251957;106,840394000562;128,295390571759;113,063646652298;94,8230804781629;117,801163229692;70,2308391702586;84,4111454834392;131,020463256827
"5";97,3240721043694;135,954242351877;130,111030834147;84,4721897717779;139,494186105451;168,399649812925;135,473894018191;98,9483233731611;109,083811949915;122,335431771859;122,219553459425;67,176855745147;79,745906822122;165,670680898313;104,785723049335;77,7708555723472;120,817872175454;119,316279990801;152,68358206007;122,179937171898;101,391981006666;136,101834080043;86,4819990720786;93,4258313576415;126,452942788772
"6";98,169230447322;154,7779644835;136,095644984463;85,1575384081241;157,753464513447;210,119837053873;148,326994891063;100,282602323464;123,120631684446;137,209082907376;120,608674010811;43,2873735879551;93,5264450283097;211,920051822478;115,624221062093;74,005020721312;132,094825358145;136,692739607021;157,145058222797;121,79653877875;93,416253164934;158,69848167636;83,7610003591954;114,771415824463;135,627718190555
"7";95,1823184574771;147,398722609808;125,563964666035;75,3716307071475;144,964924018937;208,500577713772;168,857677151825;81,6383510069351;118,808755377713;126,73081225675;118,372801134617;33,7111296212988;120,592777320811;209,78516260099;96,2849778207479;64,6900913118896;181,653374686161;129,59459718425;157,221503422256;109,823266058769;90,7688274772207;151,421827849398;79,5594430974617;139,502531220849;129,747412331974
"8";127,399817263061;157,120751749898;141,426993767534;86,1458975128809;172,791277637542;228,581291563956;201,294846388234;95,9238443196855;136,928721080249;149,479508569546;134,941185023141;43,3287534428379;158,636862679565;231,511514541502;117,108140517387;74,4264263028792;249,921078865751;151,064050642614;192,1020454523;142,78483561606;104,496598394363;175,114382492945;88,3489732998083;140,619365590883;166,477000891899
"9";136,881824300526;149,440516052738;142,792189898242;92,932222128942;170,181614508885;233,790917437939;213,84066645284;90,049521146063;141,651366810024;153,374097376399;134,512670789601;43,6756326268214;167,441579079786;225,756021845325;120,130404285232;73,6838238589322;278,790752843007;153,989191813373;230,88504577823;138,971103405262;114,4829447618;176,031290509092;94,5712853208814;147,770571469656;171,246801072913
