"","obsTime","Values","geo","Country"
"1256","1998",100.891936897436,"NZ","New Zealand"
"1257","1999",99.7118933613315,"NZ","New Zealand"
"1258","2000",100,"NZ","New Zealand"
"1259","2001",90.5471348589115,"NZ","New Zealand"
"1260","2002",92.2424904062096,"NZ","New Zealand"
"1261","2003",95.1194474610658,"NZ","New Zealand"
"1262","2004",98.1505260444379,"NZ","New Zealand"
"1263","2005",100.565118513747,"NZ","New Zealand"
"1264","2006",102.825586332269,"NZ","New Zealand"
"1265","2007",105.805291072803,"NZ","New Zealand"
"1266","2008",109.041871272071,"NZ","New Zealand"
"1267","2009",110.660156688298,"NZ","New Zealand"
"1268","2010",112.278451471339,"NZ","New Zealand"
"1269","2011",114.359107717655,"NZ","New Zealand"
"1270","2012",117.030569401157,"NZ","New Zealand"
"1271","2013",119.496532591034,"NZ","New Zealand"
"1272","2014",122.039559667439,"NZ","New Zealand"
"1273","2015",124.89080170044,"NZ","New Zealand"
"1274","2016",127.639333515013,"NZ","New Zealand"
"1275","2017",130.488749019626,"NZ","New Zealand"
"1276","2018",133.526749676781,"NZ","New Zealand"
"1277","1967",13.0873220709579,"DK","Denmark"
"1278","1968",14.5574030170002,"DK","Denmark"
"1279","1969",15.6868589560737,"DK","Denmark"
"1280","1970",16.8700952444226,"DK","Denmark"
"1281","1971",18.5194543720072,"DK","Denmark"
"1282","1972",19.8102585804111,"DK","Denmark"
"1283","1973",21.2982712440414,"DK","Denmark"
"1284","1974",23.1421524271837,"DK","Denmark"
"1285","1975",25.4799411880675,"DK","Denmark"
"1286","1976",28.8754745431134,"DK","Denmark"
"1287","1977",32.1912283273624,"DK","Denmark"
"1288","1978",34.9413613835825,"DK","Denmark"
"1289","1979",37.6977338196775,"DK","Denmark"
"1290","1980",40.502750309983,"DK","Denmark"
"1291","1981",43.4238235988655,"DK","Denmark"
"1292","1982",47.6718086185767,"DK","Denmark"
"1293","1983",52.3917875606696,"DK","Denmark"
"1294","1984",56.5723417822528,"DK","Denmark"
"1295","1985",59.4717613899375,"DK","Denmark"
"1296","1986",61.966603430359,"DK","Denmark"
"1297","1987",65.1357390090507,"DK","Denmark"
"1298","1988",69.0465808703789,"DK","Denmark"
"1299","1989",73.0922734957064,"DK","Denmark"
"1300","1990",77.0705497659149,"DK","Denmark"
"1301","1991",80.1722473249741,"DK","Denmark"
"1302","1992",82.6670965869003,"DK","Denmark"
"1303","1993",85.2293730362021,"DK","Denmark"
"1304","1994",87.5219335144967,"DK","Denmark"
"1305","1995",89.207642084906,"DK","Denmark"
"1306","1996",90.5562038861804,"DK","Denmark"
"1307","1997",92.9836223499785,"DK","Denmark"
"1308","1998",94.8041889058915,"DK","Denmark"
"1309","1999",97.3327517615054,"DK","Denmark"
"1310","2000",100,"DK","Denmark"
"1311","2001",102.822185617218,"DK","Denmark"
"1312","2002",105.39785795734,"DK","Denmark"
"1313","2003",108.322563662978,"DK","Denmark"
"1314","2004",111.259311227345,"DK","Denmark"
"1315","2005",113.883125727115,"DK","Denmark"
"1316","2006",116.218080047489,"DK","Denmark"
"1317","2007",118.649318687159,"DK","Denmark"
"1318","2008",121.935099617044,"DK","Denmark"
"1319","2009",125.642143400303,"DK","Denmark"
"1320","2010",129.132534827511,"DK","Denmark"
"1321","2011",133.008077974917,"DK","Denmark"
"1322","2012",136.438296216004,"DK","Denmark"
"1323","2013",139.314856151241,"DK","Denmark"
"1324","2014",141.734056542936,"DK","Denmark"
"1325","2015",144.442124335531,"DK","Denmark"
"1326","2016",146.391919714202,"DK","Denmark"
"1327","2017",148.714861061864,"DK","Denmark"
"1328","2018",150.496153464582,"DK","Denmark"
"1329","1999",97.1375335815721,"CO","Colombia"
"1330","2000",100,"CO","Colombia"
"1331","2001",101.766599925672,"CO","Colombia"
"1332","2002",104.294838800233,"CO","Colombia"
"1333","2003",107.955345997627,"CO","Colombia"
"1334","2004",112.375239640714,"CO","Colombia"
"1335","2005",116.859926129093,"CO","Colombia"
"1336","2006",122.08922212537,"CO","Colombia"
"1337","2007",127.452656194408,"CO","Colombia"
"1338","2008",133.453841536529,"CO","Colombia"
"1339","2009",139.66269410088,"CO","Colombia"
"1340","2010",144.948622352336,"CO","Colombia"
"1341","2011",149.74131001247,"CO","Colombia"
"1342","2012",155.419748836777,"CO","Colombia"
"1343","2013",161.322625292813,"CO","Colombia"
"1344","2014",166.647826144396,"CO","Colombia"
"1345","2015",172.342715082503,"CO","Colombia"
"1346","2016",179.268971300173,"CO","Colombia"
"1347","2017",186.719476875275,"CO","Colombia"
"1348","2018",193.470960328253,"CO","Colombia"
"1349","1995",56.8817435931221,"CR","Costa Rica"
"1350","1996",66.6241445770735,"CR","Costa Rica"
"1351","1997",76.0394915908885,"CR","Costa Rica"
"1352","1998",84.4704168302515,"CR","Costa Rica"
"1353","1999",93.1072756673448,"CR","Costa Rica"
"1354","2000",100,"CR","Costa Rica"
"1355","2001",108.09914617151,"CR","Costa Rica"
"1356","2002",116.854870737637,"CR","Costa Rica"
"1357","2003",123.498885711879,"CR","Costa Rica"
"1358","2004",129.091117879081,"CR","Costa Rica"
"1359","2005",136.329643233005,"CR","Costa Rica"
"1360","2006",144.398496533102,"CR","Costa Rica"
"1361","2007",153.643677572763,"CR","Costa Rica"
"1362","2008",163.22633960058,"CR","Costa Rica"
"1363","2009",172.299662263448,"CR","Costa Rica"
"1364","2010",183.72600955367,"CR","Costa Rica"
"1365","2011",192.956810850096,"CR","Costa Rica"
"1366","2012",203.365643647132,"CR","Costa Rica"
"1367","2013",213.172963606585,"CR","Costa Rica"
"1368","2014",220.660186960515,"CR","Costa Rica"
"1369","2015",227.168145256761,"CR","Costa Rica"
"1370","2016",233.087175830354,"CR","Costa Rica"
"1371","2017",238.750591134093,"CR","Costa Rica"
"1372","2018",243.164979214936,"CR","Costa Rica"
